ANIO,ID_PERSONA,LLAVE_ENTIDAD,LLAVE_MUNICIPIO,CLAVE_MUNICIPIO_INEGI(CLAVE_DE_AGEM),LLAVE_LOCALIDAD,CLAVE_LOCALIDAD_INEGI,ID_VIVIENDA,ID_HOGAR,LLAVE_COBERTURA,LLAVE_CLASEVIVIENDA,LLAVE_SEXO,LLAVE_PARENTESCO,LLAVE_IDENTMADRE,LLAVE_IDENTPADRE,LLAVE_PAIS_NAC,LLAVE_ENTIDAD_NAC,LLAVE_NACIONALIDAD,LLAVE_SERSALUD,LLAVE_AFRODES,LLAVE_REGISNAC,LLAVE_RELIGION,LLAVE_HLENGUA,LLAVE_LENGUAMAT,LLAVE_HESPANOL,LLAVE_ELENGUA,LLAVE_PERTEINDIGENA,LLAVE_ASISESCOLAR,LLAVE_PAIS_ASISESCOLAR,LLAVE_ENTIDAD_ASISESCOLAR,LLAVE_MUNICIPIO_ASISESCOLAR,LLAVE_TIETRASLADO_ESCOLAR,LLAVE_MEDTRASLADO_ESCOLAR,LLAVE_NIVACAD,LLAVE_CARRERA,LLAVE_ALFABETISMO,LLAVE_PAIS_RES5A,LLAVE_ENTIDAD_RES5A,LLAVE_MUNICIPIO_RES5A,LLAVE_CAUSAMIGRACION,LLAVE_SITUACONYUGAL,LLAVE_IDENTPAREJA,LLAVE_ACTPRIMARIA,LLAVE_OCUPACION,LLAVE_SITTRA,LLAVE_ACTECONOMICA,ACTIVIDAD_ECONOMICA_INEGI,LLAVE_PAIS_TRABAJO,LLAVE_ENTIDAD_TRABAJO,LLAVE_MUNICIPIO_TRABAJO,LLAVE_TIETRASLADO_TRABAJO,LLAVE_MEDTRASLADO_TRABAJO,LLAVE_TAMLOC,ESTRATO,UPM,FACTOR_EXP,NUMPERSONA,EDAD,ESCOLARIDAD,ESCOLARIDAD_ACUMULADA,INGRESO,HORAS_TRABAJADAS,HIJOS_NACIDOS,HIJOS_VIVOS,HIJOS_FALLECIDOS,MERCADO_TRABAJO_LOCAL
2015,201500032020000310901,32,2411,20,0,,2015320200003109,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2411,0,5,1,8,0,0,999,,601,0,0,0,0,3,32-020-04,286632,5,1.0,75.0,1.0,7.0,0.0,,,,,19
2015,201500032021000018305,32,2412,21,0,,2015320210000183,,1,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,8,0,6,0,0,999,,601,0,0,0,0,1,32-021-02,286848,1,5.0,19.0,6.0,6.0,0.0,,0.0,,,23
2015,201500032020000054003,32,2411,20,0,,2015320200000540,,2,0,1,301,1,1,235,32,1,10,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,2,235,32,2411,0,2,0,7,0,0,999,,601,0,0,0,0,1,32-020-08,286759,4,3.0,51.0,3.0,3.0,0.0,,,,,19
2015,201500032020000055104,32,2411,20,0,,2015320200000551,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,9,0,1,235,32,2411,0,8,0,1,52100,4,812,8121.0,235,32,2411,1,2,3,32-020-04,286665,5,4.0,24.0,3.0,15.0,4286.0,,1.0,1.0,0.0,19
2015,201500032020000106102,32,2411,20,0,,2015320200001061,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,3,32-020-04,286605,5,2.0,76.0,6.0,6.0,0.0,,12.0,11.0,1.0,19
2015,201500032020000106402,32,2411,20,0,,2015320200001064,,2,0,1,301,1,0,235,10,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,2,235,32,2411,0,8,0,8,0,0,999,,601,0,0,0,0,3,32-020-03,286604,5,2.0,52.0,0.0,0.0,0.0,,,,,19
2015,201500032020000211602,32,2411,20,0,,2015320200002116,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,1,1,6,0,0,999,,601,0,0,0,0,1,32-020-09,286745,5,2.0,23.0,6.0,6.0,0.0,,3.0,3.0,0.0,19
2015,201500032020000211704,32,2411,20,0,,2015320200002117,,2,0,2,301,1,1,235,32,1,5,3,1,0,0,0,0,0,3,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286659,5,4.0,0.0,,,0.0,,,,,19
2015,201500032020000261404,32,2411,20,0,,2015320200002614,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,1,1,3,0,1,235,32,2411,0,8,0,5,0,0,999,,601,0,0,0,0,3,32-020-04,286620,5,4.0,13.0,1.0,7.0,0.0,,0.0,,,19
2015,201500032020000313703,32,2411,20,0,,2015320200003137,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,2,2,3,0,1,235,32,2411,0,8,0,5,0,0,999,,601,0,0,0,0,3,32-020-03,286658,5,3.0,15.0,2.0,8.0,0.0,,0.0,,,19
2015,201500032020000056204,32,2411,20,0,,2015320200000562,,2,0,1,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,2,8,6,0,1,235,32,2411,0,8,0,5,0,0,999,,601,0,0,0,0,3,32-020-03,286621,6,4.0,16.0,2.0,11.0,0.0,,,,,19
2015,201500032020000056405,32,2411,20,0,,2015320200000564,,2,0,2,301,1,1,235,32,1,5,4,1,0,0,0,0,0,4,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286639,5,5.0,2.0,,,0.0,,,,,19
2015,201500032020000056402,32,2411,20,0,,2015320200000564,,2,0,2,202,0,0,235,32,1,5,4,1,0,2,0,0,2,4,2,601,0,0,0,0,3,0,1,235,32,2411,0,5,1,8,0,0,999,,601,0,0,0,0,3,32-020-03,286639,5,2.0,28.0,3.0,9.0,0.0,,3.0,3.0,0.0,19
2015,201500032020000213501,32,2411,20,0,,2015320200002135,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,4,2,601,0,0,0,0,2,0,1,235,32,2411,0,1,1,1,75100,1,311,3110.0,235,32,2411,1,2,3,32-020-02,286702,6,1.0,28.0,5.0,5.0,5143.0,,,,,19
2015,201500032020000214401,32,2411,20,0,,2015320200002144,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,1,2,601,0,0,0,0,2,0,1,235,32,2437,0,5,1,1,92200,2,238,2382.0,235,32,2411,1,1,3,32-020-01,286662,4,1.0,43.0,6.0,6.0,3857.0,,,,,19
2015,201500032020000215102,32,2411,20,0,,2015320200002151,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-020-10,286725,5,2.0,69.0,6.0,6.0,0.0,,7.0,7.0,0.0,19
2015,201500032020000215504,32,2411,20,0,,2015320200002155,,2,0,1,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-020-09,286756,5,4.0,3.0,0.0,0.0,0.0,,,,,19
2015,201500032020000263101,32,2411,20,0,,2015320200002631,,2,0,2,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,601,0,0,0,2,0,1,96100,3,814,8140.0,235,32,2411,1,1,3,32-020-02,286581,6,1.0,36.0,6.0,6.0,2571.0,,4.0,4.0,0.0,19
2015,201500032020000263801,32,2411,20,0,,2015320200002638,,2,0,2,101,0,0,235,32,1,7,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,4,0,6,0,0,999,,601,0,0,0,0,1,32-020-11,286734,5,1.0,63.0,6.0,6.0,0.0,,7.0,7.0,0.0,19
2015,201500032020000263902,32,2411,20,0,,2015320200002639,,2,0,1,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2411,0,1,1,1,61100,1,111,1110.0,235,32,2411,1,8,3,32-020-04,286597,5,2.0,21.0,2.0,8.0,2143.0,,,,,19
2015,201500032020000265302,32,2411,20,0,,2015320200002653,,2,0,1,202,0,0,235,15,1,2,3,1,0,2,0,0,2,3,2,601,0,0,0,0,13,0,1,235,32,2411,0,5,1,1,74100,4,811,8111.0,235,32,2411,1,2,3,32-020-03,286646,5,2.0,45.0,1.0,13.0,5143.0,,,,,19
2015,201500032020000316702,32,2411,20,0,,2015320200003167,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,1,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,1,94100,3,722,7221.0,222,0,0,7,0,1,32-020-10,286778,5,2.0,60.0,4.0,4.0,429.0,,10.0,10.0,0.0,19
2015,201500032021000065404,32,2412,21,0,,2015320210000654,,1,0,1,611,1,1,235,10,1,5,3,1,0,2,0,0,2,3,1,235,32,2412,1,1,1,0,0,235,32,2412,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-021-02,286817,1,4.0,5.0,2.0,0.0,0.0,,,,,23
2015,201500032021000065901,32,2412,21,0,,2015320210000659,,1,0,2,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2412,0,1,1,6,0,0,999,,601,0,0,0,0,1,32-021-05,286792,1,1.0,43.0,3.0,9.0,0.0,,9.0,8.0,1.0,23
2015,201500032020000111604,32,2411,20,0,,2015320200001116,,2,0,1,301,1,1,235,32,1,5,3,1,0,0,0,0,0,3,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-020-10,286721,5,4.0,1.0,,,0.0,,,,,19
2015,201500032020000113601,32,2411,20,0,,2015320200001136,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,3,0,0,999,,601,0,0,0,0,1,32-020-10,286741,5,1.0,30.0,6.0,6.0,0.0,,,,,19
2015,201500032020000114002,32,2411,20,0,,2015320200001140,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-020-10,286735,5,2.0,68.0,4.0,4.0,0.0,,8.0,7.0,1.0,19
2015,201500032020000166701,32,2411,20,0,,2015320200001667,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,4,5,4,0,1,235,32,2411,0,5,1,1,52100,1,812,8121.0,235,32,2411,1,2,3,32-020-04,286650,5,1.0,26.0,1.0,10.0,3429.0,,,,,19
2015,201500032020000166801,32,2411,20,0,,2015320200001668,,2,0,2,101,0,0,235,32,1,1,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2411,0,1,1,6,0,0,999,,601,0,0,0,0,3,32-020-03,286604,5,1.0,49.0,3.0,12.0,0.0,,3.0,2.0,1.0,19
2015,201500032020000216801,32,2411,20,0,,2015320200002168,,2,0,2,101,0,0,235,32,1,1,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,4,0,6,0,0,999,,601,0,0,0,0,3,32-020-04,286648,5,1.0,53.0,3.0,3.0,0.0,,3.0,3.0,0.0,19
2015,201500032020000317302,32,2411,20,0,,2015320200003173,,2,0,2,202,0,0,235,32,1,1,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,3,32-020-04,286605,5,2.0,53.0,3.0,9.0,0.0,,3.0,3.0,0.0,19
2015,201500032020000318406,32,2411,20,0,,2015320200003184,,2,0,2,301,1,1,222,0,1,7,3,1,0,2,0,0,2,3,1,235,32,2411,1,8,2,0,1,235,32,2411,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-04,286632,5,6.0,7.0,1.0,1.0,0.0,,,,,19
2015,201500032021000026504,32,2412,21,0,,2015320210000265,,1,0,2,611,1,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2412,0,8,0,6,0,0,999,,601,0,0,0,0,1,32-021-02,286815,1,4.0,21.0,3.0,12.0,0.0,,1.0,1.0,0.0,23
2015,201500032021000067504,32,2412,21,0,,2015320210000675,,1,0,1,623,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2412,0,5,1,1,29000,1,931,9314.0,235,32,2412,1,1,1,32-021-05,286790,1,4.0,24.0,3.0,12.0,2800.0,,,,,23
2015,201500032020000063102,32,2411,20,0,,2015320200000631,,2,0,2,202,0,0,235,32,1,8,3,1,0,2,0,0,2,1,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-020-11,286729,5,2.0,64.0,6.0,6.0,0.0,,6.0,6.0,0.0,19
2015,201500032020000064502,32,2411,20,0,,2015320200000645,,2,0,2,202,0,0,235,32,1,10,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,3,32-020-04,286691,5,2.0,53.0,3.0,12.0,0.0,,4.0,4.0,0.0,19
2015,201500032020000117801,32,2411,20,0,,2015320200001178,,2,0,1,101,0,0,222,0,2,5,3,2,0,2,0,0,2,3,2,601,0,0,0,0,2,0,0,235,32,2411,0,5,1,8,0,0,999,,601,0,0,0,0,3,32-020-03,286586,5,1.0,90.0,3.0,3.0,0.0,,,,,19
2015,201500032020000168603,32,2411,20,0,,2015320200001686,,2,0,1,301,1,1,235,32,1,5,3,1,0,0,0,0,0,3,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286666,5,3.0,2.0,,,0.0,,,,,19
2015,201500032020000169001,32,2411,20,0,,2015320200001690,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,1,95100,5,465,4652.0,235,32,2411,2,5,3,32-020-03,286644,5,1.0,46.0,6.0,6.0,3000.0,,,,,19
2015,201500032020000169503,32,2411,20,0,,2015320200001695,,2,0,2,301,1,0,235,32,1,7,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2411,0,8,0,1,96100,1,814,8140.0,235,32,2411,2,1,1,32-020-10,286762,5,3.0,36.0,3.0,9.0,857.0,,0.0,,,19
2015,201500032020000169601,32,2411,20,0,,2015320200001696,,2,0,1,101,0,0,235,32,1,7,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,8,0,8,0,0,999,,601,0,0,0,0,1,32-020-10,286721,5,1.0,58.0,5.0,5.0,0.0,,,,,19
2015,201500032020000171602,32,2411,20,0,,2015320200001716,,2,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,3,32-020-04,286664,5,2.0,30.0,3.0,12.0,0.0,,2.0,2.0,0.0,19
2015,201500032020000219901,32,2411,20,0,,2015320200002199,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,1,61100,5,111,1110.0,235,32,2411,3,8,3,32-020-03,286589,5,1.0,48.0,6.0,6.0,2571.0,,,,,19
2015,201500032020000220803,32,2411,20,0,,2015320200002208,,2,0,2,301,1,1,235,32,1,5,3,1,0,0,0,0,0,3,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-05,286718,4,3.0,1.0,,,0.0,,,,,19
2015,201500032020000271104,32,2411,20,0,,2015320200002711,,2,0,1,301,1,0,235,32,1,5,3,1,0,2,0,0,2,0,1,235,32,2411,1,1,2,0,1,235,32,2411,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-02,286629,6,4.0,8.0,1.0,1.0,0.0,,,,,19
2015,201500032020000271403,32,2411,20,0,,2015320200002714,,2,0,1,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,1,1,1,0,1,235,32,2411,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-020-10,286736,5,3.0,6.0,2.0,0.0,0.0,,,,,19
2015,201500032020000321201,32,2411,20,0,,2015320200003212,,2,0,2,101,0,0,235,32,1,8,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,2,235,32,2411,0,4,0,6,0,0,999,,601,0,0,0,0,1,32-020-09,286724,5,1.0,80.0,0.0,0.0,0.0,,11.0,10.0,1.0,19
2015,201500032021000029503,32,2412,21,0,,2015320210000295,,1,0,2,301,1,1,235,10,1,5,3,1,0,2,0,0,2,3,1,235,32,2412,2,1,1,0,1,235,32,2412,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-021-02,286828,1,3.0,6.0,3.0,0.0,0.0,,,,,23
2015,201500032021000030001,32,2412,21,0,,2015320210000300,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,5,1,8,0,0,999,,601,0,0,0,0,1,32-021-02,286849,1,1.0,62.0,2.0,2.0,0.0,,,,,23
2015,201500032021000069401,32,2412,21,0,,2015320210000694,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-021-02,286851,1,1.0,58.0,4.0,4.0,0.0,,,,,23
2015,201500032020000065701,32,2411,20,0,,2015320200000657,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,1,26300,1,811,8111.0,235,32,2411,3,2,1,32-020-10,286762,5,1.0,44.0,6.0,6.0,3429.0,,,,,19
2015,201500032020000171701,32,2411,20,0,,2015320200001717,,2,0,1,101,0,0,235,32,1,9,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2411,0,5,1,1,83400,1,485,4850.0,235,32,2411,6,6,3,32-020-04,286652,5,1.0,34.0,2.0,11.0,4286.0,,,,,19
2015,201500032020000172007,32,2411,20,0,,2015320200001720,,2,0,2,611,1,1,235,32,1,5,3,1,0,0,0,0,0,3,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286586,5,7.0,2.0,,,0.0,,,,,19
2015,201500032020000172303,32,2411,20,0,,2015320200001723,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,1,1,4,0,1,235,32,2411,0,8,0,5,0,0,999,,601,0,0,0,0,1,32-020-10,286736,5,3.0,18.0,2.0,11.0,0.0,,0.0,,,19
2015,201500032020000325104,32,2411,20,0,,2015320200003251,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2411,1,1,2,0,1,235,32,2411,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286639,5,4.0,9.0,3.0,3.0,0.0,,,,,19
2015,201500032021000030401,32,2412,21,0,,2015320210000304,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,2,235,32,2412,0,4,0,8,0,0,999,,601,0,0,0,0,1,32-021-03,286840,1,1.0,83.0,0.0,0.0,0.0,,,,,23
2015,201500032021000030907,32,2412,21,0,,2015320210000309,,1,0,2,611,1,0,235,32,1,5,3,1,0,2,0,0,2,3,1,235,32,2412,1,1,2,0,1,235,32,2412,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-021-03,286842,1,7.0,8.0,2.0,2.0,0.0,,,,,23
2015,201500032021000031801,32,2412,21,0,,2015320210000318,,1,0,2,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2412,0,8,0,6,0,0,999,,601,0,0,0,0,1,32-021-02,286828,1,1.0,45.0,3.0,9.0,0.0,,3.0,3.0,0.0,23
2015,201500032021000071802,32,2412,21,0,,2015320210000718,,1,0,2,202,0,0,235,32,1,7,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-021-05,286794,1,2.0,66.0,3.0,3.0,0.0,,5.0,3.0,2.0,23
2015,201500032021000072902,32,2412,21,0,,2015320210000729,,1,0,1,611,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,222,0,0,0,8,0,3,0,0,999,,601,0,0,0,0,1,32-021-03,286840,1,2.0,24.0,3.0,9.0,0.0,,,,,23
2015,201500032021000074003,32,2412,21,0,,2015320210000740,,1,0,2,611,0,0,222,0,2,5,3,3,0,2,0,0,2,3,1,235,32,2412,1,1,3,0,1,235,32,2412,0,8,0,5,0,0,999,,601,0,0,0,0,1,32-021-05,286790,1,3.0,14.0,2.0,8.0,0.0,,0.0,,,23
2015,201500032020000070002,32,2411,20,0,,2015320200000700,,2,0,2,202,0,0,235,14,1,2,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,5,1,6,0,0,999,,601,0,0,0,0,3,32-020-03,286678,5,2.0,40.0,4.0,4.0,0.0,,1.0,1.0,0.0,19
2015,201500032020000071203,32,2411,20,0,,2015320200000712,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,1,1,6,0,0,999,,601,0,0,0,0,3,32-020-04,286692,5,3.0,17.0,6.0,6.0,0.0,,0.0,,,19
2015,201500032020000122403,32,2411,20,0,,2015320200001224,,2,0,2,301,1,0,235,32,1,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,3,32-020-03,286666,5,3.0,1.0,,,0.0,,,,,19
2015,201500032020000123603,32,2411,20,0,,2015320200001236,,2,0,1,301,1,1,235,32,1,7,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,2,30,0,8,0,1,71200,1,238,2382.0,235,32,2411,3,8,3,32-020-02,286687,6,3.0,19.0,1.0,10.0,4071.0,,,,,19
2015,201500032020000175903,32,2411,20,0,,2015320200001759,,2,0,1,301,1,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,8,0,1,71200,1,238,2382.0,235,32,2411,2,2,3,32-020-02,286629,6,3.0,22.0,3.0,3.0,4286.0,,,,,19
2015,201500032020000227603,32,2411,20,0,,2015320200002276,,2,0,2,301,1,0,222,0,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-020-09,286748,5,3.0,3.0,0.0,0.0,0.0,,,,,19
2015,201500032021000033307,32,2412,21,0,,2015320210000333,,1,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,13,0,1,235,32,2415,0,5,0,1,23300,1,610,6119.0,235,32,2412,4,0,1,32-021-05,286786,1,7.0,22.0,4.0,16.0,8000.0,,1.0,1.0,0.0,23
2015,201500032021000033301,32,2412,21,0,,2015320210000333,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,4,0,1,235,32,2412,0,5,1,1,22400,1,931,9314.0,235,32,2412,1,1,1,32-021-05,286786,1,1.0,54.0,3.0,12.0,6000.0,,,,,23
2015,201500032021000034902,32,2412,21,0,,2015320210000349,,1,0,2,202,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2412,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-021-02,286814,1,2.0,51.0,3.0,9.0,0.0,,2.0,2.0,0.0,23
2015,201500032021000035201,32,2412,21,0,,2015320210000352,,1,0,2,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,2,235,32,2412,0,4,0,6,0,0,999,,601,0,0,0,0,1,32-021-02,286815,1,1.0,73.0,0.0,0.0,0.0,,11.0,6.0,5.0,23
2015,201500032021000074701,32,2412,21,0,,2015320210000747,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,5,1,8,0,0,999,,601,0,0,0,0,1,32-021-05,286791,1,1.0,77.0,6.0,6.0,0.0,,,,,23
2015,201500032021000075901,32,2412,21,0,,2015320210000759,,1,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,1,235,32,2412,0,5,1,7,0,0,999,,601,0,0,0,0,1,32-021-05,286805,1,1.0,71.0,0.0,0.0,0.0,,,,,23
2015,201500032021000076302,32,2412,21,0,,2015320210000763,,1,0,2,202,0,0,235,32,1,1,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2412,0,5,1,6,0,0,999,,601,0,0,0,0,1,32-021-04,286837,1,2.0,48.0,6.0,6.0,0.0,,5.0,5.0,0.0,23
2015,201500032020000180701,32,2411,20,0,,2015320200001807,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,1,2,601,0,0,0,0,3,0,1,235,32,2411,0,1,1,1,75100,1,311,3110.0,235,32,2411,1,1,3,32-020-03,286681,5,1.0,27.0,1.0,7.0,6000.0,,,,,19
2015,201500032020000228903,32,2411,20,0,,2015320200002289,,2,0,2,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,3,0,1,235,32,2411,0,5,0,6,0,0,999,,601,0,0,0,0,1,32-020-08,286776,4,3.0,34.0,3.0,9.0,0.0,,0.0,,,19
2015,201500032020000230701,32,2411,20,0,,2015320200002307,,2,0,2,101,0,0,235,1,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,4,0,6,0,0,999,,601,0,0,0,0,3,32-020-02,286628,6,1.0,68.0,2.0,2.0,0.0,,2.0,2.0,0.0,19
2015,201500032020000230901,32,2411,20,0,,2015320200002309,,2,0,1,101,0,0,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2434,0,5,1,8,0,0,999,,601,0,0,0,0,3,32-020-03,286644,5,1.0,34.0,6.0,6.0,0.0,,,,,19
2015,201500032020000330101,32,2411,20,0,,2015320200003301,,2,0,2,101,0,0,235,14,1,8,3,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,4,0,1,42100,1,722,7221.0,235,32,2411,1,1,3,32-020-04,286596,5,1.0,53.0,6.0,6.0,1714.0,,4.0,4.0,0.0,19
2015,201500032020000330602,32,2411,20,0,,2015320200003306,,2,0,1,301,1,0,235,32,1,5,0,1,0,2,0,0,2,3,2,601,0,0,0,0,2,0,1,235,32,2411,0,8,0,2,21700,1,711,7111.0,235,32,2411,6,5,3,32-020-03,286644,5,2.0,21.0,6.0,6.0,0.0,,,,,19
2015,201500032021000035603,32,2412,21,0,,2015320210000356,,1,0,1,301,1,1,235,32,1,5,3,1,0,2,0,0,2,3,2,601,0,0,0,0,18,0,0,601,0,0,0,0,0,0,0,0,999,,601,0,0,0,0,1,32-021-02,286849,1,3.0,3.0,0.0,0.0,0.0,,,,,23
